Shlomo ben Eliezer Lipmann	Shlomo ben Eliezer Lipmann	Avi Ezer	שלמה בן אליעזר ליפמן	אבי עזר					Achronim	Shlomo HaKohen ben Eliezer of Lissa was a German/Polish rabbi, shochet, and biblical commentator. He wrote a supercommentary on the commentary of Abraham ibn Ezra on the Chumash.	שלמה הכהן בן אליעזר מליסא היה רב, שוחט ופרשן תנ"ך גרמני/פולני. כתב פירוש על פירושו של אברהם אבן עזרא לתורה.	https://en.wikipedia.org/wiki/Shlomo_HaKohen_of_Lissa		http://www.jewishencyclopedia.com/articles/4506-cohen-solomon-ben-eliezer-lipmann-of-lissa										M	
Abarbanel	Abarbanel	Avrabanel, Don Isaac, Abrabanel	אברבנאל	דון יצחק אברבנאל	1437	Lisbon, Portugal	1508	Venice	Achronim	Don Yitzchak Abarbanel, often refered to simply as Abarbanel, was a Bible commentator, philosopher, apologist, financier and statesman. Born in Portugal, he displayed a great mastery of both Jewish and secular learning from his youth. His precocious abilities in financial matters attracted the attention of King Alfonso V of Portugal, who appointed him royal treasurer. He used his great wealth and position to help free Jews sold into slavery in Morocco. When Alfonso died in 1483 and Abarbanel was falsely accused of conspiring against the king, he fled for his life to Toledo in Castille, leaving behind a large fortune which had been confiscated. There he devoted himself to composing his famous Biblical commentary. He also answered the call of Queen Isabella and contracted as supplier of the royal army and tax farmer, lending significant sums to help fund the Moorish war. When the Edict of Expulsion was issued, he strove mightily to have it rescinded, offering a forture to the crown to no avail. He left with his brethern and settled in Naples. When that city was overtaken by the French, he again was forced to leave without his possessions, following his patron to Sicily, Corfu, and finally, to Venice. His apologetic works argued for the Jewish idea of the Mashiach, his exegetical works were unique in that they took social and political issues into consideration, and in his philosophical works he several criticisizes many of his Jewish philosophical predecessors.	דון יצחק אברבנאל, הידוע פשוט כאברבנאל, היה פרשן תנ"ך, פילוסוף, סנגור, כלכלן ומדינאי. נולד בפורטוגל, וכבר בנערותו הפגין שליטה מרשימה בלימודי יהדות ובלימודים כלליים. היכולות המפותחות שלו בעניינים כספיים הסבו את תשומת לבו של מלך אלפונסו החמישי של פורטוגל, והוא מינה את אברבנאל לתפקיד הגזבר המלכותי. אברבנאל השתמש בעושרו הגדול ובמעמדו כדי לסייע בשחרור יהודים שנמכרו לעבדות במרוקו. כאשר אלפונסו מת בשנת 1483 ואברבנאל הואשם באופן שקרי בקשירת קשר נגד המלך, הוא נמלט לטולדו בקסטיליה, והותיר אחריו עושר גדול, שהוחרם. שם הוא הקדיש את עצמו לחיבור הפרשנות המקראית המפורסמת שלו. הוא גם נענה לקריאתה של המלכה איזבלה והועסק כספק של הצבא המלכותי וחקלאי מס, והלווה סכומים משמעותיים כדי לעזור לממן את המלחמה המורית. כאשר צו הגירוש התפרסם, הוא חתר בכל כוחו לבטל אותו, והציע למלכות סכום גדול, ללא הועיל. הוא עזב עם בני עמו והתיישב בנאפולי. כשהצרפתים השתלטו על העיר, הוא שוב נאלץ לעזוב ללא חפציו, והלך אחרי פטרונו לסיציליה, קורפו, ולבסוף, לוונציה. חיבורי הסנגוריה שלו הציגו את רעיון היהודי של המשיח, העבודות הפרשניות שלו היו ייחודיות בכך שהם לקחו בחשבון את הנושאים החברתיים והפוליטיים, וביצירותיו הפילוסופיות הוא מטיח ביקורת על פילוסופים יהודים שקדמו לו.	https://en.wikipedia.org/wiki/Isaac_Abravanel	https://he.wikipedia.org/wiki/%D7%99%D7%A6%D7%97%D7%A7_%D7%90%D7%91%D7%A8%D7%91%D7%A0%D7%90%D7%9C	http://www.jewishencyclopedia.com/articles/631-abravanel-abarbanel					Joseph ibn Shem-Tov					M	
Malbim	Malbim	Meir Levush ben Yehiel Michael Wieser	מלבי"ם	מאיר ליבוש בן יחיאל מיכל וייזר	1809	Volochysk, Ukraine	1879	Kremenchuk, Ukraine	Achronim	Meïr Leibush ben Yehiel Michel Weisser (Malbim) was a rabbi, Hebrew grammarian, halachic scholar, and author of one of the most insightful and comprehensive Torah commentaries since medieval times. Known as the "ilui (prodigy) of Volhynia," he served in seven different rabbinic posts over the course of his lifetime. His staunch adherence to halacha and defense of tradition put him in direct confrontation with "enlightened" intellectuals who wished to introduce Reformist innovations in worship and other communal institutions. While serving as chief rabbi of Bucharest, he was falsely charged by his opponents and he only escaped imprisonment on the condition that he leave Romania. Persecution by reformers followed him to other rabbinic posts, including Lunchitz, where he was additionally attacked by a Chassidic faction that accused him of introducing enlightenment thought in his Torah commentary. On his way to accept a post in Krementchug, he fell sick in Kiev and died on the first day of Rosh HaShanah.	מאיר ליבוש בן יחיאל מיכל וייזר (מלבי"ם) היה רב, מדקדק, איש הלכה ומחבר של הפירושים הכי עמוקים ומקיפים לתנ"ך. כונה "העילוי מווהלין" ושירת בכמה משרות של רבנות במהלך חייו. הדבקות העיקשת שלו בהלכה ובהגנה על המסורת עימתו אותו ישירות עם אינטלקטואלים "נאורים", שביקשו להציג חידושים רפורמיסטים בפולחן ובמוסדות קהילתיים אחרים. בעת ששירת כרבה הראשי של בוקרשט, מתנגדיו האשימו אותו בהאשמות כוזבות, והאפשרות היחידה להימנע ממאסר הייתה רק אם יעזוב את רומניה. רדיפת הרפורמיסטים בעקבותיו הגיעה למשרות רבניות אחרות שבהן שירת, כולל לונצ'יץ, שבה הותקף גם ידי סיעה חסידית שהאשימה אותו בהחדרת רעיונות של תנועת ההשכלה בפרשנות תורתו. בדרכו לקבל משרה חדשה בקרמנטשוג, הוא חלה בקייב ומת ביום הראשון של ראש השנה.	https://en.wikipedia.org/wiki/Malbim	https://he.wikipedia.org/wiki/%D7%9E%D7%9C%D7%91%D7%99%22%D7%9D	http://www.jewishencyclopedia.com/articles/10325-malbim-meir-lob-ben-jehiel-michael					Leib of Volochisk					M	
Radak	Radak	David Ben Yosef Kamhi, David Ben Yosef Kimhi	רד"ק	דוד בן יוסף קמחי	1160	Narbonne	1235	Narbonne	Rishonim	David Kimchi (Radak) was a Provencal rabbi, biblical commentator, grammarian and philosopher, born to a family of grammarians and commentators. His brother, Moshe, was a well-known commentator while his father, R. Yosef Kimchi, wrote a popular polemic work defending Judaism against Christian attacks. Radak himself participated in a number of public relilgious disputations to defend Judaism. He also took part in the disputes surrounding Rambam's philosophical works. Influenced by Ibn Ezra and the Rambam in philosophical matters, he sided the those who supported the permissibility of philosophic study. Radak cautioned, however, that it should be underaken only by those whose faith was well-grounded. His commentaries on Tanach display his grammatical mastery, and are amongst the most basic and and commonly referenced. 	דוד קמחי (רד"ק) היה רב, פרשן תנ"ך, מדקדק ופילוסוף מפרובנס. נולד למשפחה של מדקדקים ופרשנים. אחיו משה היה פרשן ידוע ואביו, רבי יוסף קמחי, כתב חיבורי פולמוסים פופולריים שהגנו על היהדות כנגד התקפות של נוצרים. רד"ק עצמו השתתף בכמה ויכוחים דתיים פומביים שבהם הגן על היהדות, וגם בכמה שעסקו בכתבים ההגותיים של הרמב"ם. הושפע מאבן עזרא ומהרמב"ם בעניינים הגותיים וצידד באלה שתמכו בהיתר ללמוד פילוסופיה. עם זאת, רד"ק הזהיר שמי שרוצה ללמוד פילוסופיה צריך להיות חזק באמונתו. פירושיו לתנ"ך מראים את מומחיותו בדקדוק ונמנים מבין הפירושים הבסיסיים והמצוטטים ביותר.	https://en.wikipedia.org/wiki/David_Kimhi	https://he.wikipedia.org/wiki/%D7%A8%D7%93%22%D7%A7	http://www.jewishencyclopedia.com/articles/9320-kimhi		Joseph Kimhi			Moses Kimhi					M	brother, Moses Kimhi
Meir Simha HaKohen Dvinsk	Meir Simha HaKohen Dvinsk	Meshekh Chochmah	רבי מאיר שמחה הכהן מדווינסק	משך חכמה	1843	Butrimonys, Lithuania	1926	Riga, Latvia	Achronim	Meir Simchah HaKohen of Dvinsk (Or Sameach) was a Lithuanian rabbi and scholar. He was supported in his Torah education by his merchant father and later by his wife until, at the age of 40, he accepted a position as rabbi of Dvinsk. He had an encyclopedic knowledge of philosophical and kabbalistic literature, and his commentaries on Rambam's Mishneh Torah and on Chumash are noted for their originality and depth. His knowledge of the Jerusalem Talmud was so thorough that he was able to immediately determine that two supposedly "newly discovered" tractates were forgeries. He was very beloved by his congregation, and though he received offers of rabbinic posts in Jerusalem, New York, Kovno and other cities, he retained his position in Dvinsk for almost 40 years.	מאיר שמחה הכהן מדבינסק (האור שמח) היה רב ומלומד ליטאי. אביו הסוחר תמך כלכלית בלימוד התורה שלו ומאוחר יותר תמכה בו אישתו עד שבהיותו בן 40 קיבל משרה כרב בדבינסק. היה בעל ידע ברמה אנציקלופדית בספרות פילוסופית וקבלית, ופירושיו על המשנה תורה לרמב"ם ועל התורה מצוינים לשבח בזכות מקוריותם ועומקם. הידע שלו בתלמוד הירושלמי היה מקיף כל כך עד שהייתה לו היכולת לקבוע ששתי מסכתות ש"התגלו לאחרונה" היו מזויפות. היה אהוב על קהילתו, ואף על פי שקיבל הצעות למשרות רבניות בירושלים, בניו יורק, בקובנו ובערים אחרות, הוא המשיך לעבוד בדבינסק במשך ארבעים שנה.	https://en.wikipedia.org/wiki/Meir_Simcha_of_Dvinsk	https://he.wikipedia.org/wiki/%D7%9E%D7%90%D7%99%D7%A8_%D7%A9%D7%9E%D7%97%D7%94_%D7%94%D7%9B%D7%94%D7%9F											M	
Chizkuni	Chizkuni	Hezkiah ben Manoah	חזקוני	חזקיה בן מנוח	1250		1310		Rishonim	Chizkiah ben Manoach lived in the thirteenth century, probably in France. The details of his biography are unknown.	רבי חזקיה בן מנוח חי במאה ה-13, כנראה בצרפת. פרטי הביוגרפיה שלו אינם ידועים. 	https://en.wikipedia.org/wiki/Hezekiah_ben_Manoah	https://he.wikipedia.org/wiki/%D7%97%D7%96%D7%A7%D7%99%D7%94_%D7%91%D7%9F_%D7%9E%D7%A0%D7%95%D7%97	http://www.jewishencyclopedia.com/articles/3262-bible-editions										M	
Ralbag	Ralbag	Levi ben Gershon, Gersonides	רלב"ג	לוי בן גרשון	1288	Bagnols, France	1370	Perpignan, France	Rishonim	Levi ben Gershon (Ralbag) was a Provencal philosopher, physician, mathemetician, astronomer, Talmudic commentator and Torah commentator. He seems to never have accepted a rabbinic post, and little is known about his life – even the place and date of his death is unclear. Ralbag was a strict Aristotalian, and in his great philosophical work, Milchamot Hashem, he critiques Rambam on some points where he deviates from Aristotalian teaching. He was also a fervent believer in astrology, and astrological determinism pervades his philosophical work, though he did maintain the notion of human free-will. His philophical views lead to opposition to his works in some circles. His mathematical works were sophisticated, influential and ground-breaking; he is noted for his work in combinatorics and early use of the principle of mathematical induction. Some of these works were even translated into Latin at the request of Christian scholars. The Ralbag was credited for inventing the 'Jacob's staff,' an astronomical device. Finally, he is perhaps best known today for his commentary on the Tanach, which displays his wide learning and interweaves halachic matters and rulings. He wrote several Talmudic works, most of which have since been lost.	לוי בן גרשון (רלב"ג) היה פילוסוף, רופא, מתמטיקאי, אסטרונום ופרשן תלמוד ותורה מפרובנס. נראה שמעולם לא עבד כרב, ורק מעט ידוע על חייו – אפילו מקום ותאריך פטירתו אינם ברורים. רלב"ג היה קפדן באמונתו בפילוסופיה של אריסטו, ובחיבורו ההגותי הידוע, מלחמות ה', הוא מבקר את הרמב"ם על כמה נקודות שבהן הוא חורג משיטתו של אריסטו. הוא היה מאמין נלהב באסטרולוגיה, ודטרמיניזם אסטרולוגי ממלא את עבודתו הפילוסופית, אף על פי שהוא האמין ברעיון של בחירה חופשית לאדם. ההשקפה הפילוסופית שלו הציתה התנגדות לכתביו בחוגים מסוימים. עבודותיו המתמטיות היו מתוחכמות, רבות השפעה ופורצות דרך; הוא ידוע במיוחד בזכות עבודתו בקומבינטוריקה ושימושו המוקדם בעיקרון האינדוקציה המתמטית. חלק מעבודות אלה תורגמו גם ללטינית לבקשת מלומדים נוצרים. רלב"ג קיבל הכרה על המצאת "מטה יעקב", מכשיר אסטרונומי. לבסוף, הוא ידוע אולי הכי טוב בזכות פירושו לתנ"ך, אשר מציג למידה רחבה שלו ושוזר ענייני הלכה ופסקים. הוא כתב כמה יצירות תלמודיות, שרובם מאז אבדו.	https://en.wikipedia.org/wiki/Gersonides	https://he.wikipedia.org/wiki/%D7%A8%D7%9C%D7%91%22%D7%92	http://www.jewishencyclopedia.com/articles/9813-levi-ben-gershon		Gerson ben Solomon Catalan								M	
Alshikh	Alshikh	Moshe Alshekh, Alshikh Hakadosh	אלשיך	משה אלשיך	c.1507	Adrianople	1600	Safed	Achronim	Moshe Alshikh (Alshikh HaKadosh) was a rabbi, preacher and Biblical commentator of the Ottoman Empire. He was a student of R. Yosef Karo in Adrianople and of R. Yosef Ṭaiṭazaḳ in Salonica, and after moving to Tzfat in the Land of Israel, counted R. Chaim Vital amongst his pupils. He served as head of two different yeshivot and, by his own testimony, devoted the overwhelming majority of his time to the study and teaching of halacha.  It is well known that he would only begin to compose his famous Shabbat sermons a few hours before the start of Shabbat. Large crowds consistently attended these sermons and his words were often repeated without attribution. To combat this and prevent others from commiting the serious crime of Torah plagiarism, he published these sermons in the form of a Torah commentary. He was one of the few scholars who received semichah (full rabbinic ordination) from his teacher, R. Yosef Karo, after it had been renewed by R. Yaakov Berav. He was revered by his contemporaries and the following generations and is one of the very few sages to be referred to popularly as "Hakadosh."	משה אלשיך (האלשיך הקדוש) היה רב, דרשן ופרשן מקראי שחי בתקופת האימפריה העות'מאנית. הוא היה תלמידו של רבי יוסף קארו באדריאנופול ושל רבי יוסף טאיטאצאק בסלוניקי, ולאחר שעבר לצפת בארץ ישראל, כלל את רבי חיים ויטאל כאחד תלמידיו. כיהן כראש שתי ישיבות שונות, ועל פי עדותו שלו, הקדיש את רוב זמנו ללימוד והוראת ההלכה. ידוע היטב כי את דרשות השבת המפורסמות שלו התחיל לחבר רק כמה שעות לפני כניסת השבת. קהל גדול השתתף באופן עקבי בדרשות אלה, ואנשים היו מעבירים את דבריו הלאה מבלי לייחס אותם אליו. כדי להיאבק בכך ולמנוע מאחרים לעבור על גנבה ספרותית, הוא פרסם דרשות אלה בצורה של פרשנות תורה. הוא היה אחד מהמלומדים הבודדים שקיבלו הסמכה לרבנות מרבי יוסף קארו, לאחר שחודשה על ידי רבי יעקב בירב. בני דורו והדורות שאחריו העריצו אותו, והוא אחד מהחכמים היחידים שמכונה "הקדוש".	https://en.wikipedia.org/wiki/Moshe_Alshich	https://he.wikipedia.org/wiki/%D7%9E%D7%A9%D7%94_%D7%90%D7%9C%D7%A9%D7%99%D7%9A	http://www.jewishencyclopedia.com/articles/1317-alshech		Hayyim Alshich			Joseph Karo					M	
Bachya ibn Pekuda	Bachya ibn Pekuda	Bahya ibn Pequdah, Bachya ibn Pekuda	בחיי אבן פקודה	רבינו בחיי אבן פקודה	1050		1120		Rishonim	Bachya ibn Pekuda was a Spanish rabbi, philospher and moralist who lived in Saragossa, where he was a dayyan. In addition to a comprehensive knowledge of Torah literature, he had a wide knowledge of secular literature, and frequently quoted non-Jewish moral philosphers. He wrote his great work, Chovot Halevavot, to fill what he perceived as a crying need for bringing together the many ethical teachings scatter throughout Jewish literature in a systematic work. He argued forcefully for investing in the inner content of Jewish practice, as opposed to singularly focusing on outward observance. His works displayed the rare combination of tremendous emotion, vivid poetic imagination, powerful eloquence and a penetrating intellect.	בחיי אבן פקודה היה רב, הוגה דעות ואיש מוסר ספרדי. חי בסרגוסה ושימש כדיין. נוסף על הידע הרחב שלו בתורה, היה בקי בספרות כללית, ולעתים קרובות ציטט פילוסופים מוסריים לא-יהודים. את חיבורו הידוע, חובות הלבבות, כתב כיוון שראה צורך ללכד בצורה שיטתית הגיגים מוסריים מרחבי הספרות היהודית. התעקש על הצורך להשקיע בתוכן פנימי של ההלכה ולא רק בשמירת מצוות חיצונית. חיבורו מביעים שילוב נדיר של רגש, דימיון שירתי, שפה בהירה ושכל.	https://en.wikipedia.org/wiki/Bahya_ibn_Paquda	https://he.wikipedia.org/wiki/%D7%91%D7%97%D7%99%D7%99_%D7%90%D7%91%D7%9F_%D7%A4%D7%A7%D7%95%D7%93%D7%94	http://www.jewishencyclopedia.com/articles/2367-bahya-behai-ben-asher-ben-halawa										M	
Vidal of Tolosa	Vidal of Tolosa	Maggid Mishneh	וידאל די טולושא	מגיד משנה	1283	Tolosa	1360		Rishonim	Vidal of Tolosa was a French rabbi and halachic author. Very little is known about the details of his life. He is better known as the Maggid Mishneh, after his great work, a comprehensive commentary on Rambam's Mishneh Torah. Unfortunatly, only a part of this work has been preserved and passed on. In the sections that remain, he seeks sources for the Rambam's rulings and defends him against criticisms such as those of the Ra'avad.  	וידאל די טולוזא היה רב צרפתי ואיש הלכה. מעט מאוד פרטים ידועים על חייו. ידוע כ"מגיד משנה" בעקבות פירושו למשנה תורה של הרמב"ם. לצערנו, רק חלק מחיבורו נשמר ונמסר. בחלקים שנשמרו הוא מחפש מקורות לפסקים של הרמב"ם ומגן עליו מפני ביקורות כמו אלה של הראב"ד.	https://en.wikipedia.org/wiki/Vidal_of_Tolosa	https://he.wikipedia.org/wiki/%D7%95%D7%99%D7%93%D7%90%D7%9C_%D7%93%D7%99_%D7%98%D7%95%D7%9C%D7%95%D7%96%D7%90	http://www.jewishencyclopedia.com/articles/14695-vidal-of-tolosa							Isaac ben Sheshet			M	
Samson Refael Hirsch	Samson Refael Hirsch	Rav Hirsche	רב שמשון רפאל הירש		1808	Hamburg, Germany	1888	Frankfurt am Main, Germany	Achronim	Samson Raphael Hirsch was a German scholar, rabbi, activist and pioneer of the Torah Im Derekh Eretz school of contemporary Orthodox Judaism. He received both a general and religious education as a youth, the latter taking place under the mentorship of Chacham Isaac Bernays and Rabbi Jacob Ettinger. He began studies at the University of Bonn but did not obtain a degree. At the age of 22 he became the Chief Rabbi of Oldenburg. Within 8 years he had published both his 19 Letters of Ben Uziel and Horeb, together presenting compelling intellectual explications of Orthodoxy and a defense of its precepts and institutions. He also served as rabbi in Emden, Nikolsburg (Moravia), and Frankfurt am Main. In each post he used his considerable skills as an orator and writer to promote an Orthodoxy that could withstand the relentless challenge of the Reform movement.  As Chief Rabbi of Moravia, he was politically active in the ultimately successful struggle for Jewish emancipation. Later, he was largely responsible for convincing the Prussian parliament to permit Jews to secede from the official state-recognized Jewish religious community, allowing break-off congregations to preserve their traditional, Orthodox character. His greatest legacy, however, is his philosophy of Torah Im Derekh Eretz, synthesizing Torah learning with secular learning, particularly of the sciences.	שמשון רפאל הירש היה מלומד גרמני, רב, פעיל פוליטי וחלוץ הרעיון "תורה עם דרך ארץ" של האורתודוקסיה המודרנית. קיבל חינוך יהודי וכללי בילדותו. למד תחת הדרכתם של החכם יצחק ברנייס ורבי יעקב אטינגר. החל את לימודיו באוניברסיטת בון אך לא סיים. בהיותו בן 22 נהיה הרב הראשי של אולדנברג. בתוך שמונה שנים הוא הוציא לאור את 19 המכתבים של בן עוזיאל וחורב, שבהם מוצגים הסברים אינטלקטואלים משכנעים על האורתודוקסיה והגנה על המצוות ועל מוסדותיה. הוא כיהן כרב גם באמדן, בניקולשבורג (מורביה), ובפרנקפורט. בכל משרה שבה כיהן השתמש בכישוריו רבים כנואם וכסופר כדי לקדם אורתודוקסיה שיכולה לעמוד באתגר הבלתי פוסק של התנועה הרפורמית. כרבה הראשי של מורביה, הוא היה פעיל פוליטי במאבק לאמנציפציה יהודית. מאוחר יותר, הוא היה אחראי במידה רבה לשכנוע הפרלמנט הפרוסי להתיר ליהודים לפרוש מהקהילה הדתית היהודית הרשמית של המדינה, דבר שאפשר לקהילות שנפרדו ממנו לשמור על אופיים המסורתי, האורתודוקסי. אולם, המורשת הגדולה ביותר שלו היא הפילוסופיה של תורה על דרך ארץ, שבה הוא דוגל בשילוב לימוד תורה עם לימודים כלליים, במיוחד מדעים.	https://en.wikipedia.org/wiki/Samson_Raphael_Hirsch	https://he.wikipedia.org/wiki/%D7%A8%D7%A9%22%D7%A8_%D7%94%D7%99%D7%A8%D7%A9	http://www.jewishencyclopedia.com/articles/7741-hirsch-samson-raphael			Mendel Frankfurter		Isaac Bernays,  Jacob Ettlinger			Abraham Geiger		M	Granduncle Lob Frankfurter
Barukh HaLevi Epstein	Barukh HaLevi Epstein	Torah Temimah	הרב ברוך הלוי אפשטיין	תורה תמימה	1860	Bobruisk, Belarus	1942	Pinsk, Belarus	Achronim	Barukh HaLevi Epstein was a Lithuanian scholar who is best known for his Torah commentary, Torah Temimah. The son of R. Yechiel Michel Epstein, he was a prodigious learner and a student at the Volozhin Yeshiva, where he studied with his illustrious uncle, R. Naftali Tzvi Yehuda Berlin. Though he received rabbinic ordination, he had no desire to work as a rabbi and instead became an accountant and a banker in Pinsk. When the dire financial situation of Pinsk during WWI made it impossible for him to concentrate on his Talmud studies, he wrote a memoir which reflects on many of the greatest Jewish figures of the 19th century. Part of the memoir was translated as "My Uncle, the Netziv."	ברוך הלוי אפשטיין היה מלומד ליטאי שידוע בעיקר בזכות פרשנותו לתורה, שנקרא "תורה תמימה". היה בנו של רבי יחיאל מיכל אפשטיין ולמדן מופלא מגיל צעיר מאוד. למד בישיבת וולוז'ין אצל דודו המכובד, הרב נפתלי צבי יהודה ברלין. אף על פי שקיבל הסמכה לרבנות, לא היה לו כל רצון לעבוד כרב ובמקום זאת נהיה רואה חשבון ובנקאי בפינסק. כשהמצב הכלכלי הירוד בפינסק במהלך מלחמת העולם השנייה מנע ממנו להתרכז בלימודי התלמוד שלו,הוא כתב זיכרונות שמשקפים דמויות יהודיות גדולות של המאה ה-19. חלק מהזיכרונות תורגמו כ"דוֹדי, הנצי"ב".	https://en.wikipedia.org/wiki/Baruch_Epstein	https://he.wikipedia.org/wiki/%D7%91%D7%A8%D7%95%D7%9A_%D7%94%D7%9C%D7%95%D7%99_%D7%90%D7%A4%D7%A9%D7%98%D7%99%D7%99%D7%9F						Naphtali Zevi Yehudah Berlin					M	
Naphtali Zevi Yehudah Berlin	Naphtali Zevi Yehudah Berlin	Haamek Davar, Neziv, HaEmek Davar	נפתלי צבי יהודה ברלין	העמק דבר	1816	Mir, Belarus	1893	Warsaw	Achronim	Naftali Zvi Yehudah Berlin (Netziv) was a Lithuanian rabbi and one of the greatest scholars of his time. He was born into a family of Jewish scholars, a descendant on his mother's side of Meir Eisenstadt. His first wife was the granddaughter of R. Chaim Volozhin, and his second the daughter of R. Yechiel Michel Epstein. In 1854 he was appointed head of the Volozhin yeshiva, where he introduced a style of Talmud study based on broad knowledge of Tannaitic and Geonic literature as well as the Rishonim. He also emphasized the importance of the study of Chumash and Nach, giving a daily shiur on the weekly parsha. In 1894 he was forced to close the yeshiva by the Russian government, which demanded that secular studies replace Talmud study until 3:00 pm each day. He was the father of R. Chaim Berlin and R. Meir Bar-Ilan (Berlin).	נפתלי צבי יהודה ברלין (הנצי"ב) היה רב ליטאי ואחד מהמלומדים הגדולים של זמנו. נולד למשפחה של מלומדים יהודים, והיה צאצא של מאיר אייזנשטאדט מצד אמו. אישתו הראשונה הייתה הנכדה של רבי חיים מוולוז'ין והשנייה הייתה הבת של רבי יחיאל מיכל אפשטיין. ב-1854 מונה להיות ראש ישיבת וולוז'ין, שבה הוא הציג סגנון לימוד שמבוסס על ידע נרחב בספרות התנאים והגאונים, וכן הראשונים. הוא הדגיש גם את החשיבות של לימוד חומש ונ"ך, והעביר שיעור יומי בפרשת השבוע. ב-1894 אילצה אותו הממשלה הרוסית לסגור את הישיבה מפני שהיא חייבה שיתקיימו שיעורים כללייםבמקום שיעורי תלמוד, עד 3 בצהריים. היה אביו של רבי חיים ברלין ורבי מאיר בר-אילן (ברלין).	https://en.wikipedia.org/wiki/Naftali_Zvi_Yehuda_Berlin	https://he.wikipedia.org/wiki/%D7%A0%D7%A4%D7%AA%D7%9C%D7%99_%D7%A6%D7%91%D7%99_%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%91%D7%A8%D7%9C%D7%99%D7%9F	http://www.jewishencyclopedia.com/articles/3094-berlin-naphtali-zebi-judah				Yitzchok of Volozhin, Yechiel Michel Epstein						M	
Isaac ben Moses Arama	Isaac ben Moses Arama	Ba'al HaAkedah	יצחק בן משה ארמה	בעל העקדה	c. 1420	Zamora	1494	Naples	Rishonim	Yitzchak ben Moshe Arama was a Spanish rosh yeshiva, Talmudic commentator, preacher and philosophically-oriented exegete. He served as rosh yeshiva in Zamora and, subsequently, as chief rabbi of Tarragona. The poor inhabiants of that city could not support a beit midrash, but implored him to give public lessons and sermons. His sermonic style, fusing didactic philosophical as well as ethical teachings, served as a model for generations of darshanim, or preachers. These sermons formed the basis of his masterpiece, Akedat Yitzchak. Later, he served as chief rabbi in other cities. When Jews were expelled from Spain in 1492, he moved with his son, Meir, to Portugal, and then from there to southern Italy. He greatly admired the Rambam, but felt that the philosophical commentators who succeed him took the Rambam's philosophical approach in directions he never intended. His teachings are brought so consistently, and often anonymously, by Abarbanel in his commentaries that Meir Arama accused him of plagarizing his father's works. 	יצחק בן משה עראמה היה ראש ישיבה, פרשן תלמוד, דרשן ופרשן בעל נטייה לדרש, שחי בספרד. כיהן כראש ישיבה בזמורה ובעקבות זאת כיהן כרב הראשי של טרגונה. תושבי העיר העניים לא יכלו לתמוך בבית מדרש, אך החננו שיעביר שיעורים ציבוריים ודרשות. סגנון הדרשה שלו, שבה החדיר מסרים דידקטיים, פילוסופיים ומוסריים, היוו דוגמה לדורות הבאים של דרשנים. דרשות אלה יצרו את הבסיס לעבודת המופת שלו, עקידת יצחק. מאוחר יותר, שימש כרב הראשי בערים אחרות. כשהיהודים גורשו מספרד ב-1492, עבר עם בנו, מאיר, לפורטוגל, ומשם לדרום איטליה. העריץ את הרמב"ם, אולם הרגיש שהפרשנים הפילוסופיים שירשו אותו לקחו את גישתו הפילוסופית של הרמב"ם לכיוונים שלא הלמו את כוונתו המקורית של הרמב"ם. מסריו של רבי יצחק מובאים לעתים קרובות, ולפעמים ללא ציון שמו, בפרושיו של אברבנאל, שמאיר עראמה האשים אותו בגנבת רעיונותיו של אביו.	https://en.wikipedia.org/wiki/Isaac_ben_Moses_Arama	https://he.wikipedia.org/wiki/%D7%99%D7%A6%D7%97%D7%A7_%D7%A2%D7%A8%D7%90%D7%9E%D7%94	http://www.jewishencyclopedia.com/articles/1705-arama-isaac-ben-moses										M	
